pname,pvalue,type,id
iredsys,0,int,151
level,7,int,151
levfill,5,int,151
linmeth,2,int,151
maxbackiter,50,int,151
maxiterout,100,int,151
maxitinner,50,int,151
momfact,0.1,float,151
msdr,15,int,151
mxiterxmd,20,int,151
norder,0,int,151
north,7,int,151
rrctols,0,float,151
stoptol,1.00E-10,float,151
thickfact,7.98E-06,float,151
backflag,1,int,152
backreduce,0.8,float,152
backtol,1.4,float,152
dbdgamma,0,float,152
dbdkappa,1.00E-05,float,152
dbdtheta,0.976000842,float,152
epsrn,0.037916454,float,152
fluxtol,200000,float,152
hclosexmd,0.060306381,float,152
headtol,0.35,float,152
iacl,1,int,152
ibotav,1,int,152
idroptol,1,int,152
ilumethod,2,int,152
iprnwt,1,int,152
iredsys,0,int,152
level,7,int,152
levfill,5,int,152
linmeth,2,int,152
maxbackiter,50,int,152
maxiterout,100,int,152
maxitinner,50,int,152
momfact,0.1,float,152
msdr,15,int,152
mxiterxmd,20,int,152
norder,0,int,152
north,7,int,152
rrctols,0,float,152
stoptol,1.00E-10,float,152
thickfact,2.51E-06,float,152
backflag,1,int,153
backreduce,0.8,float,153
backtol,1.4,float,153
dbdgamma,0,float,153
dbdkappa,1.00E-05,float,153
dbdtheta,0.870706421,float,153
epsrn,0.044458594,float,153
fluxtol,200000,float,153
hclosexmd,0.008412643,float,153
headtol,0.35,float,153
iacl,1,int,153
ibotav,1,int,153
idroptol,1,int,153
ilumethod,2,int,153
iprnwt,1,int,153
iredsys,0,int,153
level,7,int,153
levfill,5,int,153
linmeth,2,int,153
maxbackiter,50,int,153
maxiterout,100,int,153
maxitinner,50,int,153
momfact,0.1,float,153
msdr,15,int,153
mxiterxmd,20,int,153
norder,0,int,153
north,7,int,153
rrctols,0,float,153
stoptol,1.00E-10,float,153
thickfact,5.85E-06,float,153
backflag,1,int,154
backreduce,0.8,float,154
backtol,1.4,float,154
dbdgamma,0,float,154
dbdkappa,1.00E-05,float,154
dbdtheta,0.856648786,float,154
epsrn,0.049797817,float,154
fluxtol,200000,float,154
hclosexmd,0.037447984,float,154
headtol,0.35,float,154
iacl,1,int,154
ibotav,1,int,154
idroptol,1,int,154
ilumethod,2,int,154
iprnwt,1,int,154
iredsys,0,int,154
level,7,int,154
levfill,5,int,154
linmeth,2,int,154
maxbackiter,50,int,154
maxiterout,100,int,154
maxitinner,50,int,154
momfact,0.1,float,154
msdr,15,int,154
mxiterxmd,20,int,154
norder,0,int,154
north,7,int,154
rrctols,0,float,154
stoptol,1.00E-10,float,154
thickfact,1.86E-07,float,154
backflag,1,int,155
backreduce,0.8,float,155
backtol,1.4,float,155
dbdgamma,0,float,155
dbdkappa,1.00E-05,float,155
dbdtheta,0.937200181,float,155
epsrn,0.015347792,float,155
fluxtol,200000,float,155
hclosexmd,0.026019913,float,155
headtol,0.35,float,155
iacl,1,int,155
ibotav,1,int,155
idroptol,1,int,155
ilumethod,2,int,155
iprnwt,1,int,155
iredsys,0,int,155
level,7,int,155
levfill,5,int,155
linmeth,2,int,155
maxbackiter,50,int,155
maxiterout,100,int,155
maxitinner,50,int,155
momfact,0.1,float,155
msdr,15,int,155
mxiterxmd,20,int,155
norder,0,int,155
north,7,int,155
rrctols,0,float,155
stoptol,1.00E-10,float,155
thickfact,2.97E-06,float,155
backflag,1,int,156
backreduce,0.8,float,156
backtol,1.4,float,156
dbdgamma,0,float,156
dbdkappa,1.00E-05,float,156
dbdtheta,0.989958959,float,156
epsrn,0.043265313,float,156
fluxtol,200000,float,156
hclosexmd,0.03102832,float,156
headtol,0.35,float,156
iacl,1,int,156
ibotav,1,int,156
idroptol,1,int,156
ilumethod,2,int,156
iprnwt,1,int,156
iredsys,0,int,156
level,7,int,156
levfill,5,int,156
linmeth,2,int,156
maxbackiter,50,int,156
maxiterout,100,int,156
maxitinner,50,int,156
momfact,0.1,float,156
msdr,15,int,156
mxiterxmd,20,int,156
norder,0,int,156
north,7,int,156
rrctols,0,float,156
stoptol,1.00E-10,float,156
thickfact,5.70E-06,float,156
backflag,1,int,157
backreduce,0.8,float,157
backtol,1.4,float,157
dbdgamma,0,float,157
dbdkappa,1.00E-05,float,157
dbdtheta,0.648122565,float,157
epsrn,0.012345567,float,157
fluxtol,200000,float,157
hclosexmd,0.045089403,float,157
headtol,0.35,float,157
iacl,1,int,157
ibotav,1,int,157
idroptol,1,int,157
ilumethod,2,int,157
iprnwt,1,int,157
iredsys,0,int,157
level,7,int,157
levfill,5,int,157
linmeth,2,int,157
maxbackiter,50,int,157
maxiterout,100,int,157
maxitinner,50,int,157
momfact,0.1,float,157
msdr,15,int,157
mxiterxmd,20,int,157
norder,0,int,157
north,7,int,157
rrctols,0,float,157
stoptol,1.00E-10,float,157
thickfact,9.96E-07,float,157
backflag,1,int,158
backreduce,0.8,float,158
backtol,1.4,float,158
dbdgamma,0,float,158
dbdkappa,1.00E-05,float,158
dbdtheta,0.750492191,float,158
epsrn,0.021957227,float,158
fluxtol,200000,float,158
hclosexmd,0.08973215,float,158
headtol,0.35,float,158
iacl,1,int,158
ibotav,1,int,158
idroptol,1,int,158
ilumethod,2,int,158
iprnwt,1,int,158
iredsys,0,int,158
level,7,int,158
levfill,5,int,158
linmeth,2,int,158
maxbackiter,50,int,158
maxiterout,100,int,158
maxitinner,50,int,158
momfact,0.1,float,158
msdr,15,int,158
mxiterxmd,20,int,158
norder,0,int,158
north,7,int,158
rrctols,0,float,158
stoptol,1.00E-10,float,158
thickfact,8.46E-06,float,158
backflag,1,int,159
backreduce,0.8,float,159
backtol,1.4,float,159
dbdgamma,0,float,159
dbdkappa,1.00E-05,float,159
dbdtheta,0.861226919,float,159
epsrn,0.008152417,float,159
fluxtol,200000,float,159
hclosexmd,0.028381065,float,159
headtol,0.35,float,159
iacl,1,int,159
ibotav,1,int,159
idroptol,1,int,159
ilumethod,2,int,159
iprnwt,1,int,159
iredsys,0,int,159
level,7,int,159
levfill,5,int,159
linmeth,2,int,159
maxbackiter,50,int,159
maxiterout,100,int,159
maxitinner,50,int,159
momfact,0.1,float,159
msdr,15,int,159
mxiterxmd,20,int,159
norder,0,int,159
north,7,int,159
rrctols,0,float,159
stoptol,1.00E-10,float,159
thickfact,8.72E-06,float,159
backflag,1,int,160
backreduce,0.8,float,160
backtol,1.4,float,160
dbdgamma,0,float,160
dbdkappa,1.00E-05,float,160
dbdtheta,0.633128385,float,160
epsrn,0.021070429,float,160
fluxtol,200000,float,160
hclosexmd,0.03403225,float,160
headtol,0.35,float,160
iacl,1,int,160
ibotav,1,int,160
idroptol,1,int,160
ilumethod,2,int,160
iprnwt,1,int,160
iredsys,0,int,160
level,7,int,160
levfill,5,int,160
linmeth,2,int,160
maxbackiter,50,int,160
maxiterout,100,int,160
maxitinner,50,int,160
momfact,0.1,float,160
msdr,15,int,160
mxiterxmd,20,int,160
norder,0,int,160
north,7,int,160
rrctols,0,float,160
stoptol,1.00E-10,float,160
thickfact,8.06E-06,float,160
backflag,1,int,161
backreduce,0.8,float,161
backtol,1.4,float,161
dbdgamma,0,float,161
dbdkappa,1.00E-05,float,161
dbdtheta,0.780563476,float,161
epsrn,0.033124998,float,161
fluxtol,200000,float,161
hclosexmd,0.081084671,float,161
headtol,0.35,float,161
iacl,1,int,161
ibotav,1,int,161
idroptol,1,int,161
ilumethod,2,int,161
iprnwt,1,int,161
iredsys,0,int,161
level,7,int,161
levfill,5,int,161
linmeth,2,int,161
maxbackiter,50,int,161
maxiterout,100,int,161
maxitinner,50,int,161
momfact,0.1,float,161
msdr,15,int,161
mxiterxmd,20,int,161
norder,0,int,161
north,7,int,161
rrctols,0,float,161
stoptol,1.00E-10,float,161
thickfact,2.99E-06,float,161
backflag,1,int,162
backreduce,0.8,float,162
backtol,1.4,float,162
dbdgamma,0,float,162
dbdkappa,1.00E-05,float,162
dbdtheta,0.702114204,float,162
epsrn,0.012113543,float,162
fluxtol,200000,float,162
hclosexmd,0.068792241,float,162
headtol,0.35,float,162
iacl,1,int,162
ibotav,1,int,162
idroptol,1,int,162
ilumethod,2,int,162
iprnwt,1,int,162
iredsys,0,int,162
level,7,int,162
levfill,5,int,162
linmeth,2,int,162
maxbackiter,50,int,162
maxiterout,100,int,162
maxitinner,50,int,162
momfact,0.1,float,162
msdr,15,int,162
mxiterxmd,20,int,162
norder,0,int,162
north,7,int,162
rrctols,0,float,162
stoptol,1.00E-10,float,162
thickfact,4.44E-06,float,162
backflag,1,int,163
backreduce,0.8,float,163
backtol,1.4,float,163
dbdgamma,0,float,163
dbdkappa,1.00E-05,float,163
dbdtheta,0.934741353,float,163
epsrn,0.012363549,float,163
fluxtol,200000,float,163
hclosexmd,0.023741893,float,163
headtol,0.35,float,163
iacl,1,int,163
ibotav,1,int,163
idroptol,1,int,163
ilumethod,2,int,163
iprnwt,1,int,163
iredsys,0,int,163
level,7,int,163
levfill,5,int,163
linmeth,2,int,163
maxbackiter,50,int,163
maxiterout,100,int,163
maxitinner,50,int,163
momfact,0.1,float,163
msdr,15,int,163
mxiterxmd,20,int,163
norder,0,int,163
north,7,int,163
rrctols,0,float,163
stoptol,1.00E-10,float,163
thickfact,6.70E-06,float,163
backflag,1,int,164
backreduce,0.8,float,164
backtol,1.4,float,164
dbdgamma,0,float,164
dbdkappa,1.00E-05,float,164
dbdtheta,0.91883031,float,164
epsrn,0.012070498,float,164
fluxtol,200000,float,164
hclosexmd,0.020017363,float,164
headtol,0.35,float,164
iacl,1,int,164
ibotav,1,int,164
idroptol,1,int,164
ilumethod,2,int,164
iprnwt,1,int,164
iredsys,0,int,164
level,7,int,164
levfill,5,int,164
linmeth,2,int,164
maxbackiter,50,int,164
maxiterout,100,int,164
maxitinner,50,int,164
momfact,0.1,float,164
msdr,15,int,164
mxiterxmd,20,int,164
norder,0,int,164
north,7,int,164
rrctols,0,float,164
stoptol,1.00E-10,float,164
thickfact,5.71E-06,float,164
backflag,1,int,165
backreduce,0.8,float,165
backtol,1.4,float,165
dbdgamma,0,float,165
dbdkappa,1.00E-05,float,165
dbdtheta,0.939750071,float,165
epsrn,0.041792589,float,165
fluxtol,200000,float,165
hclosexmd,0.009797857,float,165
headtol,0.35,float,165
iacl,1,int,165
ibotav,1,int,165
idroptol,1,int,165
ilumethod,2,int,165
iprnwt,1,int,165
iredsys,0,int,165
level,7,int,165
levfill,5,int,165
linmeth,2,int,165
maxbackiter,50,int,165
maxiterout,100,int,165
maxitinner,50,int,165
momfact,0.1,float,165
msdr,15,int,165
mxiterxmd,20,int,165
norder,0,int,165
north,7,int,165
rrctols,0,float,165
stoptol,1.00E-10,float,165
thickfact,9.71E-06,float,165
backflag,1,int,166
backreduce,0.8,float,166
backtol,1.4,float,166
dbdgamma,0,float,166
dbdkappa,1.00E-05,float,166
dbdtheta,0.782728258,float,166
epsrn,0.01549474,float,166
fluxtol,200000,float,166
hclosexmd,0.028703131,float,166
headtol,0.35,float,166
iacl,1,int,166
ibotav,1,int,166
idroptol,1,int,166
ilumethod,2,int,166
iprnwt,1,int,166
iredsys,0,int,166
level,7,int,166
levfill,5,int,166
linmeth,2,int,166
maxbackiter,50,int,166
maxiterout,100,int,166
maxitinner,50,int,166
momfact,0.1,float,166
msdr,15,int,166
mxiterxmd,20,int,166
norder,0,int,166
north,7,int,166
rrctols,0,float,166
stoptol,1.00E-10,float,166
thickfact,9.63E-06,float,166
backflag,1,int,167
backreduce,0.8,float,167
backtol,1.4,float,167
dbdgamma,0,float,167
dbdkappa,1.00E-05,float,167
dbdtheta,0.65834616,float,167
epsrn,0.035401813,float,167
fluxtol,200000,float,167
hclosexmd,0.085907437,float,167
headtol,0.35,float,167
iacl,1,int,167
ibotav,1,int,167
idroptol,1,int,167
ilumethod,2,int,167
iprnwt,1,int,167
iredsys,0,int,167
level,7,int,167
levfill,5,int,167
linmeth,2,int,167
maxbackiter,50,int,167
maxiterout,100,int,167
maxitinner,50,int,167
momfact,0.1,float,167
msdr,15,int,167
mxiterxmd,20,int,167
norder,0,int,167
north,7,int,167
rrctols,0,float,167
stoptol,1.00E-10,float,167
thickfact,6.50E-06,float,167
backflag,1,int,168
backreduce,0.8,float,168
backtol,1.4,float,168
dbdgamma,0,float,168
dbdkappa,1.00E-05,float,168
dbdtheta,0.879953212,float,168
epsrn,0.042307788,float,168
fluxtol,200000,float,168
hclosexmd,0.073627127,float,168
headtol,0.35,float,168
iacl,1,int,168
ibotav,1,int,168
idroptol,1,int,168
ilumethod,2,int,168
iprnwt,1,int,168
iredsys,0,int,168
level,7,int,168
levfill,5,int,168
linmeth,2,int,168
maxbackiter,50,int,168
maxiterout,100,int,168
maxitinner,50,int,168
momfact,0.1,float,168
msdr,15,int,168
mxiterxmd,20,int,168
norder,0,int,168
north,7,int,168
rrctols,0,float,168
stoptol,1.00E-10,float,168
thickfact,2.65E-06,float,168
backflag,1,int,169
backreduce,0.8,float,169
backtol,1.4,float,169
dbdgamma,0,float,169
dbdkappa,1.00E-05,float,169
dbdtheta,0.939577694,float,169
epsrn,0.021068646,float,169
fluxtol,200000,float,169
hclosexmd,0.090422635,float,169
headtol,0.35,float,169
iacl,1,int,169
ibotav,1,int,169
idroptol,1,int,169
ilumethod,2,int,169
iprnwt,1,int,169
iredsys,0,int,169
level,7,int,169
levfill,5,int,169
linmeth,2,int,169
maxbackiter,50,int,169
maxiterout,100,int,169
maxitinner,50,int,169
momfact,0.1,float,169
msdr,15,int,169
mxiterxmd,20,int,169
norder,0,int,169
north,7,int,169
rrctols,0,float,169
stoptol,1.00E-10,float,169
thickfact,1.20E-06,float,169
backflag,1,int,170
backreduce,0.8,float,170
backtol,1.4,float,170
dbdgamma,0,float,170
dbdkappa,1.00E-05,float,170
dbdtheta,0.927721252,float,170
epsrn,0.040771793,float,170
fluxtol,200000,float,170
hclosexmd,0.070011408,float,170
headtol,0.35,float,170
iacl,1,int,170
ibotav,1,int,170
idroptol,1,int,170
ilumethod,2,int,170
iprnwt,1,int,170
iredsys,0,int,170
level,7,int,170
levfill,5,int,170
linmeth,2,int,170
maxbackiter,50,int,170
maxiterout,100,int,170
maxitinner,50,int,170
momfact,0.1,float,170
msdr,15,int,170
mxiterxmd,20,int,170
norder,0,int,170
north,7,int,170
rrctols,0,float,170
stoptol,1.00E-10,float,170
thickfact,5.83E-06,float,170
backflag,1,int,171
backreduce,0.8,float,171
backtol,1.4,float,171
dbdgamma,0,float,171
dbdkappa,1.00E-05,float,171
dbdtheta,0.665545075,float,171
epsrn,0.043910132,float,171
fluxtol,200000,float,171
hclosexmd,0.05301914,float,171
headtol,0.35,float,171
iacl,1,int,171
ibotav,1,int,171
idroptol,1,int,171
ilumethod,2,int,171
iprnwt,1,int,171
iredsys,0,int,171
level,7,int,171
levfill,5,int,171
linmeth,2,int,171
maxbackiter,50,int,171
maxiterout,100,int,171
maxitinner,50,int,171
momfact,0.1,float,171
msdr,15,int,171
mxiterxmd,20,int,171
norder,0,int,171
north,7,int,171
rrctols,0,float,171
stoptol,1.00E-10,float,171
thickfact,9.69E-06,float,171
backflag,1,int,172
backreduce,0.8,float,172
backtol,1.4,float,172
dbdgamma,0,float,172
dbdkappa,1.00E-05,float,172
dbdtheta,0.957084992,float,172
epsrn,0.02957195,float,172
fluxtol,200000,float,172
hclosexmd,0.007832954,float,172
headtol,0.35,float,172
iacl,1,int,172
ibotav,1,int,172
idroptol,1,int,172
ilumethod,2,int,172
iprnwt,1,int,172
iredsys,0,int,172
level,7,int,172
levfill,5,int,172
linmeth,2,int,172
maxbackiter,50,int,172
maxiterout,100,int,172
maxitinner,50,int,172
momfact,0.1,float,172
msdr,15,int,172
mxiterxmd,20,int,172
norder,0,int,172
north,7,int,172
rrctols,0,float,172
stoptol,1.00E-10,float,172
thickfact,9.41E-06,float,172
backflag,1,int,173
backreduce,0.8,float,173
backtol,1.4,float,173
dbdgamma,0,float,173
dbdkappa,1.00E-05,float,173
dbdtheta,0.612788916,float,173
epsrn,0.017321601,float,173
fluxtol,200000,float,173
hclosexmd,0.092729828,float,173
headtol,0.35,float,173
iacl,1,int,173
ibotav,1,int,173
idroptol,1,int,173
ilumethod,2,int,173
iprnwt,1,int,173
iredsys,0,int,173
level,7,int,173
levfill,5,int,173
linmeth,2,int,173
maxbackiter,50,int,173
maxiterout,100,int,173
maxitinner,50,int,173
momfact,0.1,float,173
msdr,15,int,173
mxiterxmd,20,int,173
norder,0,int,173
north,7,int,173
rrctols,0,float,173
stoptol,1.00E-10,float,173
thickfact,8.78E-07,float,173
backflag,1,int,174
backreduce,0.8,float,174
backtol,1.4,float,174
dbdgamma,0,float,174
dbdkappa,1.00E-05,float,174
dbdtheta,0.788852827,float,174
epsrn,0.013507998,float,174
fluxtol,200000,float,174
hclosexmd,0.084054087,float,174
headtol,0.35,float,174
iacl,1,int,174
ibotav,1,int,174
idroptol,1,int,174
ilumethod,2,int,174
iprnwt,1,int,174
iredsys,0,int,174
level,7,int,174
levfill,5,int,174
linmeth,2,int,174
maxbackiter,50,int,174
maxiterout,100,int,174
maxitinner,50,int,174
momfact,0.1,float,174
msdr,15,int,174
mxiterxmd,20,int,174
norder,0,int,174
north,7,int,174
rrctols,0,float,174
stoptol,1.00E-10,float,174
thickfact,5.16E-06,float,174
backflag,1,int,175
backreduce,0.8,float,175
backtol,1.4,float,175
dbdgamma,0,float,175
dbdkappa,1.00E-05,float,175
dbdtheta,0.931576698,float,175
epsrn,0.037355141,float,175
fluxtol,200000,float,175
hclosexmd,0.07120354,float,175
headtol,0.35,float,175
iacl,1,int,175
ibotav,1,int,175
idroptol,1,int,175
ilumethod,2,int,175
iprnwt,1,int,175
iredsys,0,int,175
level,7,int,175
levfill,5,int,175
linmeth,2,int,175
maxbackiter,50,int,175
maxiterout,100,int,175
maxitinner,50,int,175
momfact,0.1,float,175
msdr,15,int,175
mxiterxmd,20,int,175
norder,0,int,175
north,7,int,175
rrctols,0,float,175
stoptol,1.00E-10,float,175
thickfact,7.67E-06,float,175
backflag,1,int,176
backreduce,0.8,float,176
backtol,1.4,float,176
dbdgamma,0,float,176
dbdkappa,1.00E-05,float,176
dbdtheta,0.640763988,float,176
epsrn,0.024595755,float,176
fluxtol,200000,float,176
hclosexmd,0.097001756,float,176
headtol,0.35,float,176
iacl,1,int,176
ibotav,1,int,176
idroptol,1,int,176
ilumethod,2,int,176
iprnwt,1,int,176
iredsys,0,int,176
level,7,int,176
levfill,5,int,176
linmeth,2,int,176
maxbackiter,50,int,176
maxiterout,100,int,176
maxitinner,50,int,176
momfact,0.1,float,176
msdr,15,int,176
mxiterxmd,20,int,176
norder,0,int,176
north,7,int,176
rrctols,0,float,176
stoptol,1.00E-10,float,176
thickfact,6.37E-06,float,176
backflag,1,int,177
backreduce,0.8,float,177
backtol,1.4,float,177
dbdgamma,0,float,177
dbdkappa,1.00E-05,float,177
dbdtheta,0.700324988,float,177
epsrn,0.021115942,float,177
fluxtol,200000,float,177
hclosexmd,0.027276913,float,177
headtol,0.35,float,177
iacl,1,int,177
ibotav,1,int,177
idroptol,1,int,177
ilumethod,2,int,177
iprnwt,1,int,177
iredsys,0,int,177
level,7,int,177
levfill,5,int,177
linmeth,2,int,177
maxbackiter,50,int,177
maxiterout,100,int,177
maxitinner,50,int,177
momfact,0.1,float,177
msdr,15,int,177
mxiterxmd,20,int,177
norder,0,int,177
north,7,int,177
rrctols,0,float,177
stoptol,1.00E-10,float,177
thickfact,8.81E-06,float,177
backflag,1,int,178
backreduce,0.8,float,178
backtol,1.4,float,178
dbdgamma,0,float,178
dbdkappa,1.00E-05,float,178
dbdtheta,0.604756924,float,178
epsrn,0.017241099,float,178
fluxtol,200000,float,178
hclosexmd,0.092397399,float,178
headtol,0.35,float,178
iacl,1,int,178
ibotav,1,int,178
idroptol,1,int,178
ilumethod,2,int,178
iprnwt,1,int,178
iredsys,0,int,178
level,7,int,178
levfill,5,int,178
linmeth,2,int,178
maxbackiter,50,int,178
maxiterout,100,int,178
maxitinner,50,int,178
momfact,0.1,float,178
msdr,15,int,178
mxiterxmd,20,int,178
norder,0,int,178
north,7,int,178
rrctols,0,float,178
stoptol,1.00E-10,float,178
thickfact,1.97E-07,float,178
backflag,1,int,179
backreduce,0.8,float,179
backtol,1.4,float,179
dbdgamma,0,float,179
dbdkappa,1.00E-05,float,179
dbdtheta,0.833820578,float,179
epsrn,0.043835821,float,179
fluxtol,200000,float,179
hclosexmd,0.061650859,float,179
headtol,0.35,float,179
iacl,1,int,179
ibotav,1,int,179
idroptol,1,int,179
ilumethod,2,int,179
iprnwt,1,int,179
iredsys,0,int,179
level,7,int,179
levfill,5,int,179
linmeth,2,int,179
maxbackiter,50,int,179
maxiterout,100,int,179
maxitinner,50,int,179
momfact,0.1,float,179
msdr,15,int,179
mxiterxmd,20,int,179
norder,0,int,179
north,7,int,179
rrctols,0,float,179
stoptol,1.00E-10,float,179
thickfact,8.93E-08,float,179
backflag,1,int,180
backreduce,0.8,float,180
backtol,1.4,float,180
dbdgamma,0,float,180
dbdkappa,1.00E-05,float,180
dbdtheta,0.735765284,float,180
epsrn,0.031268716,float,180
fluxtol,200000,float,180
hclosexmd,0.030161277,float,180
headtol,0.35,float,180
iacl,1,int,180
ibotav,1,int,180
idroptol,1,int,180
ilumethod,2,int,180
iprnwt,1,int,180
iredsys,0,int,180
level,7,int,180
levfill,5,int,180
linmeth,2,int,180
maxbackiter,50,int,180
maxiterout,100,int,180
maxitinner,50,int,180
momfact,0.1,float,180
msdr,15,int,180
mxiterxmd,20,int,180
norder,0,int,180
north,7,int,180
rrctols,0,float,180
stoptol,1.00E-10,float,180
thickfact,7.90E-06,float,180
backflag,1,int,181
backreduce,0.8,float,181
backtol,1.4,float,181
dbdgamma,0,float,181
dbdkappa,1.00E-05,float,181
dbdtheta,0.75367087,float,181
epsrn,0.021389412,float,181
fluxtol,200000,float,181
hclosexmd,0.031745569,float,181
headtol,0.35,float,181
iacl,1,int,181
ibotav,1,int,181
idroptol,1,int,181
ilumethod,2,int,181
iprnwt,1,int,181
iredsys,0,int,181
level,7,int,181
levfill,5,int,181
linmeth,2,int,181
maxbackiter,50,int,181
maxiterout,100,int,181
maxitinner,50,int,181
momfact,0.1,float,181
msdr,15,int,181
mxiterxmd,20,int,181
norder,0,int,181
north,7,int,181
rrctols,0,float,181
stoptol,1.00E-10,float,181
thickfact,4.80E-06,float,181
backflag,1,int,182
backreduce,0.8,float,182
backtol,1.4,float,182
dbdgamma,0,float,182
dbdkappa,1.00E-05,float,182
dbdtheta,0.998845645,float,182
epsrn,0.025956737,float,182
fluxtol,200000,float,182
hclosexmd,0.068463506,float,182
headtol,0.35,float,182
iacl,1,int,182
ibotav,1,int,182
idroptol,1,int,182
ilumethod,2,int,182
iprnwt,1,int,182
iredsys,0,int,182
level,7,int,182
levfill,5,int,182
linmeth,2,int,182
maxbackiter,50,int,182
maxiterout,100,int,182
maxitinner,50,int,182
momfact,0.1,float,182
msdr,15,int,182
mxiterxmd,20,int,182
norder,0,int,182
north,7,int,182
rrctols,0,float,182
stoptol,1.00E-10,float,182
thickfact,6.19E-06,float,182
backflag,1,int,183
backreduce,0.8,float,183
backtol,1.4,float,183
dbdgamma,0,float,183
dbdkappa,1.00E-05,float,183
dbdtheta,0.826930783,float,183
epsrn,0.030277081,float,183
fluxtol,200000,float,183
hclosexmd,0.007568813,float,183
headtol,0.35,float,183
iacl,1,int,183
ibotav,1,int,183
idroptol,1,int,183
ilumethod,2,int,183
iprnwt,1,int,183
iredsys,0,int,183
level,7,int,183
levfill,5,int,183
linmeth,2,int,183
maxbackiter,50,int,183
maxiterout,100,int,183
maxitinner,50,int,183
momfact,0.1,float,183
msdr,15,int,183
mxiterxmd,20,int,183
norder,0,int,183
north,7,int,183
rrctols,0,float,183
stoptol,1.00E-10,float,183
thickfact,5.10E-06,float,183
backflag,1,int,184
backreduce,0.8,float,184
backtol,1.4,float,184
dbdgamma,0,float,184
dbdkappa,1.00E-05,float,184
dbdtheta,0.940964678,float,184
epsrn,0.030954349,float,184
fluxtol,200000,float,184
hclosexmd,0.071677437,float,184
headtol,0.35,float,184
iacl,1,int,184
ibotav,1,int,184
idroptol,1,int,184
ilumethod,2,int,184
iprnwt,1,int,184
iredsys,0,int,184
level,7,int,184
levfill,5,int,184
linmeth,2,int,184
maxbackiter,50,int,184
maxiterout,100,int,184
maxitinner,50,int,184
momfact,0.1,float,184
msdr,15,int,184
mxiterxmd,20,int,184
norder,0,int,184
north,7,int,184
rrctols,0,float,184
stoptol,1.00E-10,float,184
thickfact,2.60E-06,float,184
backflag,1,int,185
backreduce,0.8,float,185
backtol,1.4,float,185
dbdgamma,0,float,185
dbdkappa,1.00E-05,float,185
dbdtheta,0.915502266,float,185
epsrn,0.042610163,float,185
fluxtol,200000,float,185
hclosexmd,0.031618939,float,185
headtol,0.35,float,185
iacl,1,int,185
ibotav,1,int,185
idroptol,1,int,185
ilumethod,2,int,185
iprnwt,1,int,185
iredsys,0,int,185
level,7,int,185
levfill,5,int,185
linmeth,2,int,185
maxbackiter,50,int,185
maxiterout,100,int,185
maxitinner,50,int,185
momfact,0.1,float,185
msdr,15,int,185
mxiterxmd,20,int,185
norder,0,int,185
north,7,int,185
rrctols,0,float,185
stoptol,1.00E-10,float,185
thickfact,7.95E-06,float,185
backflag,1,int,186
backreduce,0.8,float,186
backtol,1.4,float,186
dbdgamma,0,float,186
dbdkappa,1.00E-05,float,186
dbdtheta,0.741966174,float,186
epsrn,0.042333003,float,186
fluxtol,200000,float,186
hclosexmd,0.095320153,float,186
headtol,0.35,float,186
iacl,1,int,186
ibotav,1,int,186
idroptol,1,int,186
ilumethod,2,int,186
iprnwt,1,int,186
iredsys,0,int,186
level,7,int,186
levfill,5,int,186
linmeth,2,int,186
maxbackiter,50,int,186
maxiterout,100,int,186
maxitinner,50,int,186
momfact,0.1,float,186
msdr,15,int,186
mxiterxmd,20,int,186
norder,0,int,186
north,7,int,186
rrctols,0,float,186
stoptol,1.00E-10,float,186
thickfact,7.34E-06,float,186
backflag,1,int,187
backreduce,0.8,float,187
backtol,1.4,float,187
dbdgamma,0,float,187
dbdkappa,1.00E-05,float,187
dbdtheta,0.676263392,float,187
epsrn,0.011703585,float,187
fluxtol,200000,float,187
hclosexmd,0.032653854,float,187
headtol,0.35,float,187
iacl,1,int,187
ibotav,1,int,187
idroptol,1,int,187
ilumethod,2,int,187
iprnwt,1,int,187
iredsys,0,int,187
level,7,int,187
levfill,5,int,187
linmeth,2,int,187
maxbackiter,50,int,187
maxiterout,100,int,187
maxitinner,50,int,187
momfact,0.1,float,187
msdr,15,int,187
mxiterxmd,20,int,187
norder,0,int,187
north,7,int,187
rrctols,0,float,187
stoptol,1.00E-10,float,187
thickfact,7.29E-06,float,187
backflag,1,int,188
backreduce,0.8,float,188
backtol,1.4,float,188
dbdgamma,0,float,188
dbdkappa,1.00E-05,float,188
dbdtheta,0.754403205,float,188
epsrn,0.044924892,float,188
fluxtol,200000,float,188
hclosexmd,0.092363835,float,188
headtol,0.35,float,188
iacl,1,int,188
ibotav,1,int,188
idroptol,1,int,188
ilumethod,2,int,188
iprnwt,1,int,188
iredsys,0,int,188
level,7,int,188
levfill,5,int,188
linmeth,2,int,188
maxbackiter,50,int,188
maxiterout,100,int,188
maxitinner,50,int,188
momfact,0.1,float,188
msdr,15,int,188
mxiterxmd,20,int,188
norder,0,int,188
north,7,int,188
rrctols,0,float,188
stoptol,1.00E-10,float,188
thickfact,8.31E-06,float,188
backflag,1,int,189
backreduce,0.8,float,189
backtol,1.4,float,189
dbdgamma,0,float,189
dbdkappa,1.00E-05,float,189
dbdtheta,0.675168464,float,189
epsrn,0.016735782,float,189
fluxtol,200000,float,189
hclosexmd,0.00877593,float,189
headtol,0.35,float,189
iacl,1,int,189
ibotav,1,int,189
